ASSESSMENT_YEAR,COUNTY_NUMBER,PARCEL_NUMBER,DWELLING_NUMBER,OCCUPANCY_CODE,STORY_CONFIGURATION_CODE,STORY_HEIGHT,PREDOMINANT_ROOFING_MATERIAL,HEATING_SYSTEM_CODE,CENTRAL_AIR_CONDITIONING,NUMBER_OF_FINISHED_ROOMS,ATTIC_CODE,ATTIC_BASE_AREA,ATTIC_FINISHED_LIVING_AREA,BASEMENT_CODE,BASEMENT_BASE_AREA,BASEMENT_FINISHED_LIVING_AREA,CRAWL_SPACE_CODE,CRAWL_SPACE_BASE_AREA,FLOORS_TOTAL_BASE_AREA,FLOORS_TOTAL_FINISHED_LIV_AREA,TOTAL_BASE_VALUE,ROW_TYPE_ADJUSTMENT,UNFINISHED_INTERIOR_VALUE_ADJ,EXTRA_LIVING_UNITS_VALUE_ADJ,REC_ROOM_VALUE_ADJ,LOFT_VALUE_ADJ,FIREPLACE_VALUE_ADJ,NO_HEATING_VALUE_ADJ,AIR_CONDITIONING_VALUE_ADJ,NO_ELECTRICAL_VALUE_ADJ,PLUMBING_VALUE_ADJ,GARAGE_VALUE_ADJ,EXTERIOR_FEATURES_VALUE_ADJ,TOTAL_BEDROOMS,NUMBER_OF_FAMILY_ROOMS,NUMBER_OF_DINING_ROOMS,NUMBER_OF_FULL_BATHS,NUMBER_OF_HALF_BATHS,TOTAL_PLUMBING_FIXTURES,MASONRY_FIREPLACE_STACKS,MASONRY_FIREPLACE_OPENINGS,STEEL_FIREPLACE_STACKS,STEEL_FIREPLACE_OPENINGS,INTEGRAL_GARAGE,ATTACHED_GARAGE,ATTACHED_CARPORT,BASEMENT_GARAGE,GARAGE_CAPACITY_CARS,GARAGE_SQFT,IMPROVEMENT_INSTANCE_NUMBER,DWELLING_INSTANCE_NUMBER
2022,89,891809320128000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,884,884,884,78300,0,0,0,0,0,4500,0,0,0,,14300.0,1300,2,0,1,1,0,5,1,1,0,0,N,Y,N,N,2,460,1,1
2022,89,891809320129000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,864,864,864,78300,0,0,0,0,0,4700,0,3400,0,,,4600,2,0,1,1,0,5,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891809320130000030,,1,1,1.0,1,1,Y,5,0,0,0,4,1184,0,0,0,1184,1184,118100,0,0,0,0,0,4500,0,3200,0,,23800.0,7100,2,0,1,1,0,5,1,1,0,0,N,Y,N,N,4,864,1,1
2022,89,891809320132000030,,1,1,1.0,1,1,Y,7,0,0,0,0,0,0,4,1112,1112,1112,91200,0,0,0,0,0,0,0,3100,0,,,11100,2,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809320133000030,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,0,0,720,720,63600,0,0,0,0,0,4500,0,3600,0,,,4100,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809320201000030,,1,1,1.0,1,1,Y,4,0,0,0,4,1098,0,0,0,1098,1098,113300,0,0,0,0,0,4500,0,3100,0,,2700.0,11100,2,0,0,1,0,5,1,1,0,0,N,N,N,Y,1,200,1,1
2022,89,891809320204000030,,1,1,1.0,1,1,N,7,0,0,0,0,0,0,4,1132,1132,1132,101000,0,0,0,0,0,8000,0,0,0,,11600.0,3500,3,1,1,1,0,5,1,2,0,0,N,Y,N,N,1,276,1,1
2022,89,891809320205000030,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,864,864,864,78300,0,0,0,0,0,4500,0,3400,0,,,2700,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809320206000030,,1,1,1.0,1,1,Y,5,4,725,544,0,0,0,0,0,725,725,76000,0,0,0,0,0,0,0,4000,0,,,4900,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809320207000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,0,0,725,725,63600,0,0,0,0,0,4700,0,0,0,,,4900,2,0,0,1,0,5,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891809320208000030,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,1104,1104,1104,91200,0,0,0,0,0,4500,0,3100,0,,,9800,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809320209000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,0,0,916,916,75900,0,0,0,0,0,4700,0,0,0,,,7600,3,0,0,1,0,5,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891809320210000030,,1,1,1.0,1,1,N,6,0,0,0,0,0,0,4,884,884,884,78300,0,0,0,0,0,0,0,0,0,,14300.0,14100,2,1,1,1,0,5,0,0,0,0,N,Y,N,N,2,462,1,1
2022,89,891809320211000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,4,725,725,725,68800,0,0,0,0,0,0,0,0,0,,,4900,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809320212000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,864,864,864,78300,0,0,0,0,0,4500,0,3400,0,,,2900,2,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809320213000030,,1,1,1.0,1,1,N,6,0,0,0,0,0,0,4,1104,1104,1104,91200,0,0,0,0,0,4500,0,0,0,,,6800,2,1,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809320215000030,,1,1,2.0,1,1,Y,7,0,0,0,1,384,0,0,0,1680,1680,129800,0,0,0,0,0,4500,0,3900,0,2400.0,12600.0,9100,3,1,1,2,0,8,1,1,0,0,N,Y,N,N,2,336,1,1
2022,89,891809320304000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,0,0,936,936,75900,0,0,0,0,0,0,0,0,0,,,4000,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809320306000030,,1,1,1.0,1,1,Y,9,0,0,0,0,0,0,4,1548,1548,1548,111200,0,0,0,0,0,0,0,3600,0,2400.0,18600.0,7500,3,1,1,2,0,8,0,0,0,0,N,Y,N,N,3,600,1,1
2022,89,891809320401000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,0,0,1624,1624,107400,0,0,0,0,0,0,0,3800,0,,,7100,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809320404000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,0,0,744,744,65100,0,0,0,0,0,0,0,0,0,,12600.0,2200,2,0,1,1,0,5,0,0,0,0,N,Y,N,N,2,336,1,1
2022,89,891809320405000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,4,720,720,720,68800,0,0,0,0,0,0,0,0,0,,,0,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809320502000030,,1,1,1.0,1,4,Y,5,0,0,0,0,0,0,4,1064,1064,1064,90000,0,0,0,0,0,0,0,3100,0,,,14900,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,2,2
2022,89,891809320503000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,3,770,1067,1067,89300,0,0,0,0,0,0,0,0,0,,,3500,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809320505000030,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,0,0,1173,1173,88600,0,0,0,0,0,4700,0,3200,0,,3600.0,3200,2,1,1,1,0,5,0,0,1,1,N,N,Y,N,1,297,1,1
2022,89,891809330104000030,,1,1,1.0,1,1,Y,7,1,384,0,3,768,0,0,0,1404,1404,126100,0,0,0,0,0,4500,0,3300,0,,,3900,3,1,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809330107000030,,1,1,2.0,1,1,N,4,0,0,0,0,0,0,4,1269,1809,1809,128600,0,0,0,0,0,0,0,0,0,,,3600,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809330111000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1296,1296,1296,101200,0,0,0,0,0,0,0,3300,0,2400.0,,8300,3,0,0,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809330209001030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,4,756,756,756,70300,0,0,0,0,0,4500,0,0,0,,,0,2,0,0,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809330211000030,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,2,822,1440,1440,105300,0,0,0,0,0,0,0,3500,0,,,9900,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809330214000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,1056,1056,1056,88800,0,0,0,0,0,0,0,0,0,,,11200,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809330216000030,,1,1,1.0,1,1,N,5,4,768,576,0,0,0,4,768,768,768,84800,0,0,0,0,0,0,0,0,0,,,13800,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809330217000030,,1,1,1.0,1,1,N,6,0,0,0,0,0,0,3,1008,1368,1368,102900,0,0,0,0,0,0,0,0,0,,,10700,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809330219000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,3,1200,1582,1582,111500,0,0,0,0,0,4500,0,3800,0,,,20000,3,0,0,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809330222000030,,1,1,1.0,1,1,N,4,0,0,0,2,364,0,2,364,728,728,84000,0,0,0,0,0,0,0,0,0,,,2900,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809330224000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,960,960,960,83100,0,0,0,0,0,0,0,2900,0,,,7300,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809330225000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,952,952,952,83100,0,0,0,0,0,4700,0,0,0,,,5200,3,0,0,1,0,5,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891809330226000030,,1,1,1.0,1,1,N,5,0,0,0,3,792,0,1,240,1032,1032,108500,0,0,0,0,0,4500,0,0,0,,,1500,2,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809330301000030,,1,1,1.0,1,1,Y,6,1,1161,0,4,1333,0,0,0,1333,1333,143800,0,0,0,0,0,0,0,3300,0,1600.0,,8600,3,0,1,1,1,7,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809330302000030,,1,1,1.0,1,1,Y,6,1,1080,0,4,1200,0,0,0,1200,1200,135100,0,0,0,0,0,4500,0,3200,0,,,0,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809330304000030,,1,1,1.0,1,1,Y,5,0,0,0,1,286,0,2,858,1540,1540,124700,0,0,0,0,0,4500,0,3600,0,,14300.0,15000,3,0,0,1,0,5,1,1,0,0,N,Y,N,N,2,440,1,1
2022,89,891809330306000030,,1,1,1.0,1,1,Y,6,0,0,0,4,984,0,0,0,984,984,105100,0,0,0,0,0,4500,0,2900,0,,,7900,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809330310000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,4,840,840,840,77800,0,0,0,0,0,4700,0,0,0,,9900.0,0,2,0,0,1,0,5,0,0,1,1,N,Y,N,N,1,264,1,1
2022,89,891809330312000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1000,1000,1000,87600,0,0,0,0,0,4700,0,2900,0,,,1500,3,0,0,1,0,5,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891809330314000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,962,962,962,89600,0,0,0,0,0,4700,0,0,0,1600.0,,5600,2,0,1,1,1,7,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891809330402000030,,1,1,1.0,1,1,N,4,1,720,0,4,720,0,0,0,720,720,91500,0,0,0,0,0,0,0,0,0,,9900.0,21200,2,0,0,1,0,5,0,0,0,0,N,Y,N,N,1,252,1,1
2022,89,891809330403000030,,1,1,1.0,4,3,Y,5,0,0,0,4,1343,0,0,0,1343,1343,130100,0,0,0,0,0,4500,0,3300,0,2400.0,4100.0,16400,2,0,0,2,0,8,1,1,0,0,N,N,Y,N,1,264,1,1
2022,89,891809330404000030,,1,1,1.0,1,1,Y,5,0,0,0,3,897,0,1,299,1196,1196,118200,0,0,0,0,0,4700,0,3200,0,,,9000,2,0,1,1,0,5,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891809330405000030,,1,1,1.0,1,1,N,6,4,896,896,4,896,0,0,0,896,896,115400,0,0,0,0,0,0,0,0,0,1600.0,,21200,4,0,0,1,1,7,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809330406000030,,1,1,1.0,1,1,Y,7,4,720,720,3,720,0,1,15,1071,1071,123200,0,0,0,0,0,4500,0,3600,0,,9900.0,14600,3,1,1,1,0,5,1,1,0,0,N,Y,N,N,1,247,1,1
2022,89,891809330408000030,,1,1,1.0,1,1,N,6,0,0,0,3,880,0,1,240,1120,1120,114200,0,0,0,0,0,4500,0,0,0,,27400.0,20400,3,0,1,1,0,5,1,1,0,0,N,Y,Y,N,6,1200,1,1
2022,89,891809330409000030,,1,1,1.0,1,1,Y,4,0,0,0,4,768,0,0,0,768,768,89700,0,0,0,0,0,0,0,3900,0,,,11000,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809330422000030,,1,1,1.0,1,1,N,8,0,0,0,3,924,0,1,308,2464,2464,154800,0,0,0,0,0,0,0,0,0,1600.0,,8300,3,1,1,1,1,7,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809330423000030,,1,1,2.0,1,1,Y,6,0,0,0,0,0,0,2,551,1774,1774,134500,0,0,0,0,0,4500,0,4200,0,2400.0,19400.0,7400,3,0,1,2,0,8,1,1,0,0,N,Y,N,N,3,600,1,1
2022,89,891809330424000030,,1,1,1.0,1,1,Y,6,4,832,832,3,976,0,0,0,1120,1120,127900,0,0,0,0,0,0,0,3600,0,,14300.0,24800,4,0,0,1,0,5,0,0,0,0,N,Y,N,N,2,460,1,1
2022,89,891809330426000030,,1,1,1.0,1,1,N,4,0,0,0,3,770,0,1,420,1190,1190,116900,0,0,0,0,0,4500,0,0,0,,2800.0,12400,2,0,0,1,0,5,1,1,0,0,N,N,N,Y,1,250,1,1
2022,89,891809330428000030,,1,1,2.0,1,1,N,9,0,0,0,4,744,0,0,0,1392,1392,119500,0,0,0,0,0,0,0,0,0,2400.0,,21000,4,1,1,1,1,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809330432000030,,1,1,1.0,1,1,Y,5,0,0,0,4,1053,0,0,0,1053,1053,110200,0,0,0,7100,0,0,0,3100,0,2400.0,,23600,3,0,1,2,0,8,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809330433000030,,1,1,1.0,1,1,Y,5,1,1196,0,3,897,0,1,299,1196,1196,125200,0,0,0,0,0,0,0,3200,0,,,7000,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340101000030,,1,1,1.0,1,4,Y,4,0,0,0,4,747,0,0,0,747,747,87900,0,0,0,0,0,0,0,3600,0,,3600.0,11600,2,0,0,1,0,5,0,0,0,0,N,N,Y,N,1,288,1,1
2022,89,891809340102000030,,1,1,1.0,1,1,Y,4,0,0,0,0,0,0,0,0,770,770,66600,0,0,0,0,0,0,0,3900,0,,,6500,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340103000030,,1,1,1.0,1,4,N,4,0,0,0,0,0,0,0,0,672,672,60700,0,0,0,0,0,4500,0,0,0,,11500.0,6100,2,0,0,1,0,5,1,1,0,0,N,Y,N,N,1,288,1,1
2022,89,891809340105000030,,1,1,1.0,1,1,Y,6,0,0,0,0,0,0,4,1176,1176,1176,94900,0,0,0,0,0,0,0,3200,0,,,7200,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340106000030,,1,1,1.0,1,1,N,10,0,0,0,0,0,0,2,920,1971,1971,130100,0,0,8800,0,0,0,0,0,0,,,8900,6,0,0,2,0,10,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340107000030,,1,1,1.0,1,4,N,4,0,0,0,4,624,0,0,0,624,624,78700,0,0,0,0,0,0,0,0,0,,,4900,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340108000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,806,806,806,73400,0,0,0,0,0,4500,0,0,0,,,13200,2,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809340110000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,672,672,672,65800,0,0,0,0,0,0,0,3600,0,,,16300,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340111000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,4,948,948,948,83100,0,0,0,0,0,4500,0,0,0,,,5400,2,0,0,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809340112000030,,1,1,1.0,1,1,N,6,0,0,0,1,231,0,3,694,925,925,95700,0,0,0,0,0,0,0,0,0,,,2900,3,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340115000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,0,0,948,948,77400,0,0,0,0,0,0,0,0,0,,,3300,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340116000030,,1,1,1.0,1,4,N,6,0,0,0,0,0,0,3,728,1348,1348,100200,0,0,0,0,0,4500,-6200,0,0,,,14600,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809340118000030,,1,1,1.0,1,1,N,4,0,0,0,1,616,0,1,206,1849,1849,142800,0,0,0,0,0,0,0,0,0,,11500.0,5100,2,0,0,1,0,5,0,0,0,0,N,Y,N,N,1,288,1,1
2022,89,891809340119000030,,1,1,1.0,1,4,Y,6,0,0,0,0,0,0,0,0,825,825,69700,0,0,0,0,0,0,0,3900,0,,,18700,3,1,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340120000030,,1,1,1.0,1,6,N,3,0,0,0,0,0,0,0,0,608,608,56200,0,0,0,0,0,4500,0,0,0,,,13300,1,0,0,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809340121000030,,1,1,1.0,1,3,Y,5,0,0,0,0,0,0,4,956,956,956,83100,0,0,0,0,0,0,0,2900,0,,,10100,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340201000030,,1,1,1.0,1,1,Y,4,0,0,0,1,156,0,4,1365,1521,1521,123600,0,0,0,0,0,0,0,3600,0,,12600.0,10000,2,0,0,1,0,5,0,0,0,0,N,Y,N,N,2,336,1,1
2022,89,891809340202000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1200,1200,1200,96100,0,0,0,0,0,4500,0,3200,0,2400.0,3600.0,4200,3,0,0,2,0,8,1,1,0,0,N,N,Y,N,1,288,1,1
2022,89,891809340204000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,3,792,1034,1034,87000,0,0,0,0,0,4700,0,0,0,,,13000,1,0,1,1,0,5,0,0,1,1,N,N,N,N,0,0,1,1
2022,89,891809340206000030,,1,1,2.0,1,1,Y,6,0,0,0,0,0,0,3,616,1672,1672,123500,0,0,0,0,0,4500,0,4000,0,1600.0,13600.0,5700,3,0,1,1,1,7,1,1,0,0,N,Y,N,N,2,384,1,1
2022,89,891809340207000030,,1,1,1.0,1,4,N,5,0,0,0,0,0,0,4,776,776,776,71900,0,0,0,0,0,4500,0,0,0,,,12600,2,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809340209000030,,1,1,1.0,1,1,N,6,0,0,0,4,775,0,0,0,1550,1550,117000,0,0,0,0,0,4500,0,0,0,,,21000,2,1,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809340210000030,,1,1,1.0,1,1,Y,6,0,0,0,2,504,0,2,504,1008,1008,103700,0,0,0,0,0,4500,0,2900,0,,,6200,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809340213000030,,1,1,1.0,1,1,Y,5,0,0,0,2,477,0,2,477,954,954,99900,0,0,0,0,0,0,0,2900,0,,,8800,3,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340215000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,840,840,840,76600,0,0,0,0,0,0,0,0,0,,4800.0,0,2,0,1,1,0,5,0,0,0,0,N,N,Y,N,1,288,1,1
2022,89,891809340219000030,,1,1,1.0,1,1,N,6,0,0,0,2,539,0,2,539,1078,1078,108400,0,0,0,0,0,4500,0,0,0,,,9900,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809340220000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1052,1052,1052,88800,0,0,0,0,0,0,0,3100,0,,11500.0,7100,3,0,0,1,0,5,0,0,0,0,N,Y,N,N,2,312,1,1
2022,89,891809340221000030,,1,1,1.0,1,1,Y,5,1,720,0,4,1104,0,0,0,1176,1176,123800,0,0,0,0,0,4500,0,3200,0,,,16900,2,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809340222000030,,1,1,1.0,1,1,Y,6,4,624,624,0,0,0,4,842,842,842,89400,0,0,0,0,0,0,0,4300,0,,,11100,4,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340224000030,,1,1,1.0,1,1,Y,5,4,676,676,1,169,0,3,507,676,676,92800,0,0,0,0,0,4500,0,4100,0,,6500.0,18500,2,0,1,1,0,5,1,1,0,0,N,N,Y,N,3,588,1,1
2022,89,891809340303000030,,1,1,1.0,4,1,N,6,4,750,750,2,788,0,2,562,750,750,107800,0,0,0,0,0,0,0,0,0,,,6700,4,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340304000030,,1,1,1.0,1,1,N,6,0,0,0,4,1148,0,0,0,1148,1148,125200,0,0,0,14300,0,4500,0,0,0,1600.0,,6400,3,0,1,1,1,7,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809340306000030,,1,1,1.0,1,1,Y,7,0,0,0,4,1620,375,0,0,1620,1620,168200,0,0,0,6100,0,4500,0,3800,0,4000.0,14700.0,7200,3,0,1,2,1,10,1,1,0,0,N,Y,N,N,2,460,1,1
2022,89,891809340308000030,,1,1,1.0,1,1,N,6,0,0,0,0,0,0,4,1045,1045,1045,88800,0,0,0,0,0,0,0,0,0,,11500.0,4900,3,0,1,1,0,5,0,0,0,0,N,Y,N,N,2,320,1,1
2022,89,891809340309000030,,1,1,1.0,1,1,N,5,0,0,0,3,640,0,1,180,820,820,94000,0,0,0,0,0,4700,0,0,0,,12600.0,5400,3,0,0,1,0,5,0,0,1,1,N,Y,N,N,2,360,1,1
2022,89,891809340310000030,,1,1,1.0,1,1,Y,6,0,0,0,1,223,0,3,1253,1476,1476,122200,0,0,0,0,0,4500,0,3600,0,,,3200,2,1,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809340401000030,,1,1,1.0,1,1,N,5,0,0,0,3,714,0,0,0,1008,1008,104200,0,0,0,0,0,0,0,0,0,,,0,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340402000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,4,1099,1099,1099,91200,0,0,0,0,0,0,0,0,0,,,6300,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340404000030,,1,1,1.0,1,1,N,4,0,0,0,3,672,0,1,144,816,816,94200,0,0,0,0,0,0,0,0,0,,,9900,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340406000030,,1,1,1.0,1,1,N,4,0,0,0,0,0,0,4,691,691,691,67300,0,0,0,0,0,0,0,0,0,,,0,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340407000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,0,0,677,677,60700,0,0,0,0,0,4500,0,3600,0,,,10600,2,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809340408000030,,1,1,1.0,1,1,N,5,0,0,0,0,0,0,0,0,750,750,65100,0,0,0,0,0,4500,0,0,0,,,5400,2,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809340409000030,,1,1,1.0,1,1,N,4,0,0,0,3,528,0,0,0,708,708,81400,0,0,0,0,0,4700,0,0,0,,3100.0,5800,2,0,0,1,0,5,1,2,1,1,N,N,Y,N,1,240,1,1
2022,89,891809340409000030,,1,1,1.0,1,1,N,4,0,0,0,3,528,0,0,0,708,708,81400,0,0,0,0,0,8000,0,0,0,,3100.0,5800,2,0,0,1,0,5,1,2,1,1,N,N,Y,N,1,240,1,1
2022,89,891809340410000030,,1,1,1.0,1,1,N,4,0,0,0,4,572,0,0,0,572,572,74700,0,0,0,0,0,0,0,0,0,,11500.0,6100,2,0,0,1,0,5,0,0,0,0,N,Y,N,N,2,312,1,1
2022,89,891809340502000030,,1,1,1.0,1,1,N,5,0,0,0,4,1226,0,0,0,1226,1226,121200,0,0,0,0,0,0,0,0,0,,2500.0,2200,2,0,1,1,0,5,0,0,0,0,N,N,Y,N,1,200,1,1
2022,89,891809340505000030,,1,1,1.0,1,1,Y,5,0,0,0,4,696,0,0,0,696,696,84300,0,0,0,0,0,4500,0,3600,0,,3100.0,12300,2,0,1,1,0,5,1,1,0,0,N,N,Y,N,1,240,1,1
2022,89,891809340507000030,,1,1,2.0,1,1,Y,4,0,0,0,4,896,0,0,0,1064,1064,115600,0,0,0,0,0,4500,0,3800,0,,,9800,2,0,0,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809340508000030,,1,1,1.0,1,1,N,6,0,0,0,0,0,0,4,1160,1160,1160,93700,0,0,0,0,0,4500,0,0,0,,,2200,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
2022,89,891809340508000030,,1,1,1.0,1,4,N,3,0,0,0,0,0,0,4,681,681,681,65800,0,0,0,0,0,0,-3100,0,0,,,1800,2,0,0,1,0,5,0,0,0,0,N,N,N,N,0,0,2,2
2022,89,891809340509000030,,1,1,1.0,1,4,Y,5,0,0,0,0,0,0,4,960,960,960,83100,0,0,0,0,0,0,0,2900,0,,,1800,2,0,1,1,0,5,0,0,0,0,N,N,N,N,0,0,1,1
2022,89,891809340510000030,,1,1,1.0,1,1,Y,5,0,0,0,0,0,0,4,1326,1326,1326,102100,0,0,0,0,0,0,0,3300,0,2400.0,,6600,3,0,0,2,0,8,0,0,0,0,N,N,N,N,0,0,2,2
2022,89,891809340601000030,,1,1,1.0,1,1,N,6,0,0,0,4,624,0,0,0,1248,1248,102400,0,0,0,0,0,4500,0,0,0,,,14500,3,0,1,1,0,5,1,1,0,0,N,N,N,N,0,0,1,1
